year,month,day,hour,solar_radiation,wind_speed,demand,temperature,price
2014,10,4,3,0,8.9,2124,25.1,12240
2014,10,4,4,0,8,2132,25.2,12240
2014,10,4,5,0,7.8,2127,25.1,12240
2014,10,4,6,0,8.2,2115,25,12240
2014,10,4,7,0.02,8.3,2074,25.1,12240
2014,10,4,8,0.31,6.8,2154,25.5,12240
2014,10,4,9,0.79,7.5,2306,25.7,12240
2014,10,4,10,1.27,7,2441,26.2,12240
2014,10,4,11,1.24,8.6,2521,26.6,12240
2014,10,4,12,2.46,7.8,2557,27.3,12240
2014,10,4,13,2.51,7.7,2609,27.1,12240
2014,10,4,14,2.99,8.8,2608,27.6,12240
2014,10,4,15,2.67,8.2,2571,27.2,12240
2014,10,4,16,1.67,8.8,2578,27.3,12240
2014,10,4,17,1,8.5,2618,27.2,12240
2014,10,4,18,0.5,8.3,2841,26.7,12240
2014,10,4,19,0.03,9.3,2907,26.1,12240
2014,10,4,20,0,7.8,2850,26.3,12240
2014,10,4,21,0,8.5,2739,26.5,12240
2014,10,4,22,0,9.2,2611,26.4,12240
2014,10,4,23,0,7.8,2469,26.4,12240
2014,10,4,24,0,7.8,2325,26.5,12240
2014,10,5,1,0,8.2,2172,25.7,12240
2014,10,5,2,0,7.6,2070,24.8,12240
2014,10,5,3,0,7.7,2055,24.7,12240
2014,10,5,4,0,8.2,2079,24,12240
2014,10,5,5,0,7.1,2123,24.5,12240
2014,10,5,6,0,6.7,2205,24.3,12240
2014,10,5,7,0.01,7.7,2344,24.7,12240
2014,10,5,8,0.17,8,2506,25.5,12240
2014,10,5,9,0.59,7.9,2720,25.6,12240
2014,10,5,10,0.59,7.2,2889,25.6,12240
2014,10,5,11,0.48,6.6,2950,25.7,12240
2014,10,5,12,0.58,7.1,2947,25.7,12240
2014,10,5,13,0.43,5.2,2790,25.1,12240
2014,10,5,14,0.38,5.3,2942,25.6,12240
2014,10,5,15,0.32,6.9,2966,25.7,12240
2014,10,5,16,0.24,7.4,2974,25.5,12240
2014,10,5,17,0.15,7.7,3035,25.6,12240
2014,10,5,18,0.04,7.2,3146,25.5,12240
2014,10,5,19,0,7.6,3134,25.5,12240
2014,10,5,20,0,7.5,3004,25.3,12240
2014,10,5,21,0,6.9,2870,25.2,12240
2014,10,5,22,0,5.2,2738,25.2,12240
2014,10,5,23,0,5.9,2681,25.2,12240
2014,10,5,24,0,6.1,2533,25.2,12240
2014,10,6,1,0,6,2360,25.1,12240
2014,10,6,2,0,6.9,2240,24.9,12240
2014,10,6,3,0,6.5,2212,25.1,12240
2014,10,6,4,0,6.2,2236,25.2,12240
2014,10,6,5,0,7.7,2265,25,12240
2014,10,6,6,0,6.7,2310,24.9,12240
2014,10,6,7,0.02,6.3,2400,24.8,12240
2014,10,6,8,0.34,8.2,2552,25.2,12240
2014,10,6,9,0.96,8.6,2759,25.8,12240
2014,10,6,10,1.32,9.4,2894,26.1,12240
2014,10,6,11,2.25,7.3,2910,26.9,12240
2014,10,6,12,1.99,8,2974,27.2,12240
2014,10,6,13,2.53,8.4,2807,27.4,12240
2014,10,6,14,2.34,8.6,2995,26.7,12240
2014,10,6,15,2.14,8.2,2996,26.3,12240
2014,10,6,16,1.18,8.4,2951,26.7,12240
2014,10,6,17,0.72,8.9,3005,25.7,12240
2014,10,6,18,0.26,7.8,3120,25.3,12240
2014,10,6,19,0.02,9.8,3139,24.8,12240
2014,10,6,20,0,8.8,3003,24.9,12240
2014,10,6,21,0,8.2,2870,24.9,12240
2014,10,6,22,0,8.4,2731,24.8,12240
2014,10,6,23,0,7.3,2696,24.7,12240
2014,10,6,24,0,6.2,2532,24.6,12240
2014,10,7,1,0,6.1,2345,24.5,12240
2014,10,7,2,0,5.9,2227,24.4,12240
2014,10,7,3,0,6.2,2203,24.4,12240
2014,10,7,4,0,7.2,2230,24.5,12240
2014,10,7,5,0,7.7,2251,24.5,12240
2014,10,7,6,0,8.1,2294,24.2,12240
2014,10,7,7,0.02,7,2378,24.3,12240
2014,10,7,8,0.3,6.2,2506,24.6,12240
2014,10,7,9,1.32,7,2681,26,12240
2014,10,7,10,1.2,5.6,2852,25.9,12240
2014,10,7,11,1.84,7.3,2878,26,12240
2014,10,7,12,2.84,8.6,2895,27.2,12240
2014,10,7,13,2.61,8.2,2749,27.4,12240
2014,10,7,14,3.05,7.7,2939,27.3,12240
2014,10,7,15,1.51,5,2943,25.8,12240
2014,10,7,16,0.76,7.8,2933,26.4,12240
2014,10,7,17,0.54,7.4,2966,26.1,12240
2014,10,7,18,0.19,8,3069,25.7,12240
2014,10,7,19,0.01,6.6,3088,25.5,12240
2014,10,7,20,0,5.9,2965,25.2,12240
2014,10,7,21,0,5.5,2848,25.1,12240
2014,10,7,22,0,4.6,2719,25.4,12240
2014,10,7,23,0,6,2677,25.6,12240
2014,10,7,24,0,6.5,2520,25.3,12240
2014,10,8,1,0,7.5,2326,25.6,12240
2014,10,8,2,0,7.3,2220,25.7,12240
2014,10,8,3,0,8.5,2200,25.8,12240
2014,10,8,4,0,7.2,2224,25.7,12240
2014,10,8,5,0,7.6,2263,25.6,12240
2014,10,8,6,0,7,2311,25.3,12240
2014,10,8,7,0.01,7.3,2403,24.6,12240
2014,10,8,8,0.2,7.5,2518,24.6,12240
2014,10,8,9,0.66,8.5,2705,26.4,12240
2014,10,8,10,1.76,9.8,2897,26.9,12240
2014,10,8,11,1.66,9.7,2928,27,12240
2014,10,8,12,2.43,9.2,2957,27.9,12240
2014,10,8,13,3.08,9.5,2791,28.2,12240
2014,10,8,14,2.88,9.8,2968,28,12240
2014,10,8,15,2.31,9.3,3012,28.2,12240
2014,10,8,16,1.31,8.6,2980,27.1,12240
2014,10,8,17,0.9,10.3,3017,26.8,12240
2014,10,8,18,0.18,9.4,3128,26.5,12240
2014,10,8,19,0.01,8.8,3142,26.5,12240
2014,10,8,20,0,7.3,3019,26.7,12240
2014,10,8,21,0,8.4,2884,26.8,12240
2014,10,8,22,0,7.7,2751,26.9,12240
2014,10,8,23,0,7.3,2709,26.7,12240
2014,10,8,24,0,7.3,2558,26.8,12240
2014,10,9,1,0,5.8,2362,26.6,12240
2014,10,9,2,0,5.6,2248,25.2,12240
2014,10,9,3,0,6.4,2226,25.1,12240
2014,10,9,4,0,7.7,2244,24.6,12240
2014,10,9,5,0,7.3,2276,24.7,12240
2014,10,9,6,0,8.1,2324,25.5,12240
2014,10,9,7,0.01,8.2,2412,25.4,12240
2014,10,9,8,0.15,7.1,2539,25.7,12240
2014,10,9,9,0.41,7.7,2733,26.2,12240
2014,10,9,10,0.87,8.2,2911,26.8,12240
2014,10,9,11,1.49,8.7,2963,27.9,12240
2014,10,9,12,2.23,8.9,2992,28.3,12240
2014,10,9,13,2.54,9.4,2861,28.5,12240
2014,10,9,14,2.11,9.8,3045,28.3,12240
2014,10,9,15,1.33,9,3050,28.3,12240
2014,10,9,16,1.12,9.4,3039,28.1,12240
2014,10,9,17,0.84,9.4,3043,28,12240
2014,10,9,18,0.4,9.5,3142,27.7,12240
2014,10,9,19,0.01,9.7,3125,27.5,12240
2014,10,9,20,0,10.2,2998,27.4,12240
2014,10,9,21,0,9.3,2864,27.3,12240
2014,10,9,22,0,8.7,2737,27.1,12240
2014,10,9,23,0,8.9,2689,26.9,12240
2014,10,9,24,0,9.2,2543,27.1,12240
2014,10,10,1,0,10.8,2374,27.3,12240
2014,10,10,2,0,10,2265,27,12240
2014,10,10,3,0,9.9,2223,27,12240
2014,10,10,4,0,8.7,2236,26.8,12240
2014,10,10,5,0,10.2,2245,26.9,12240
2014,10,10,6,0,8.9,2255,26.7,12240
2014,10,10,7,0.03,9,2248,26.7,12240
2014,10,10,8,0.24,10.8,2333,27.1,12240
2014,10,10,9,0.84,11.4,2495,27.8,12240
2014,10,10,10,1.12,10.6,2613,27.8,12240
2014,10,10,11,1.09,11,2693,27.4,12240
2014,10,10,12,1.22,10.6,2700,28,12240
2014,10,10,13,0.97,11,2651,27.6,12240
2014,10,10,14,0.95,12.3,2698,27.8,12240
2014,10,10,15,0.68,10.9,2687,26.5,12240
2014,10,10,16,0.44,10.6,2689,25.6,12240
2014,10,10,17,0.2,9.7,2791,25.1,12240
2014,10,10,18,0.12,9.7,2932,26,12240
2014,10,10,19,0.01,10.4,2931,26.5,12240
2014,10,10,20,0,12.4,2849,26.2,12240
2014,10,10,21,0,11.5,2755,26.5,12240
2014,10,10,22,0,12.4,2612,26.4,12240
2014,10,10,23,0,11.6,2510,26,12240
2014,10,10,24,0,12.8,2376,27,12240
2014,10,11,1,0,11,2235,26.2,12240
2014,10,11,2,0,10.6,2138,26,12240
2014,10,11,3,0,11.1,2115,26,12240
2014,10,11,4,0,12,2130,26,12240
2014,10,11,5,0,13.6,2138,26.3,12240
2014,10,11,6,0,12.8,2133,24.8,12240
2014,10,11,7,0.01,11.2,2143,26.1,12240
2014,10,11,8,0.12,11.5,2240,25.4,12240
2014,10,11,9,0.37,12.4,2385,25.1,12240
2014,10,11,10,0.63,9.6,2504,25.3,12240
2014,10,11,11,0.93,12.1,2543,25,12240
2014,10,11,12,0.9,12.7,2549,26.4,12240
2014,10,11,13,0.75,13.2,2542,26.1,12240
2014,10,11,14,0.96,13.4,2519,26.7,12240
2014,10,11,15,0.73,12.6,2480,26.4,12240
2014,10,11,16,0.69,11.3,2496,25.9,12240
2014,10,11,17,0.34,10.4,2549,25.7,12240
2014,10,11,18,0.08,12.7,2777,25.3,12240
2014,10,11,19,0.01,10.9,2839,25.4,12240
2014,10,11,20,0,12.5,2784,25.3,12240
2014,10,11,21,0,12,2693,25.5,12240
2014,10,11,22,0,11.2,2581,24.9,12240
2014,10,11,23,0,11.1,2462,25.5,12240
2014,10,11,24,0,11.2,2325,25.8,12240
2014,10,12,1,0,11,2174,24.9,12240
2014,10,12,2,0,11.7,2079,25.4,12240
2014,10,12,3,0,10.5,2049,25.6,12240
2014,10,12,4,0,10.1,2084,24.6,12240
2014,10,12,5,0,10.4,2099,24.4,12240
2014,10,12,6,0,9.9,2119,24.2,12240
2014,10,12,7,0.01,10.5,2133,24.3,12240
2014,10,12,8,0.15,9,2235,24.1,12240
2014,10,12,9,0.31,9.2,2426,24.6,12240
2014,10,12,10,0.59,9.2,2538,24.6,12240
2014,10,12,11,0.99,10.6,2618,24.4,12240
2014,10,12,12,0.82,10.7,2644,24.6,12240
2014,10,12,13,0.59,8.7,2595,24.2,12240
2014,10,12,14,0.7,9.9,2662,24,12240
2014,10,12,15,0.63,10.8,2672,24.1,12240
2014,10,12,16,0.45,9.5,2681,23.7,12240
2014,10,12,17,0.49,9.5,2730,24.5,12240
2014,10,12,18,0.21,8.2,2934,24.2,12240
2014,10,12,19,0,9.1,2991,24.6,12240
2014,10,12,20,0,8.7,2912,24.6,12240
2014,10,12,21,0,8.5,2811,24.3,12240
2014,10,12,22,0,9.1,2676,24.7,12240
2014,10,12,23,0,7.1,2542,24.7,12240
2014,10,12,24,0,7,2400,24.8,12240
2014,10,13,1,0,7.5,2243,24.9,12240
2014,10,13,2,0,6.8,2161,24.9,12240
2014,10,13,3,0,7.1,2139,24.8,12240
2014,10,13,4,0,6.4,2169,24.8,12240
2014,10,13,5,0,7.1,2198,24.7,12240
2014,10,13,6,0,7.1,2238,24.4,12240
2014,10,13,7,0.01,6.8,2332,24.3,12240
2014,10,13,8,0.21,7.3,2473,24.4,12240
2014,10,13,9,0.55,7.2,2689,24.5,12240
2014,10,13,10,1.52,7.8,2879,25.4,12240
2014,10,13,11,1.54,8.2,2934,26,12240
2014,10,13,12,2.35,7.8,2975,26,12240
2014,10,13,13,2.2,7.2,2838,25.7,12240
2014,10,13,14,1.96,7.3,3013,25.3,12240
2014,10,13,15,2.35,7.6,3002,25.6,12240
2014,10,13,16,1.84,7.9,3002,25,12240
2014,10,13,17,0.85,7.2,3032,24.5,12240
2014,10,13,18,0.35,8.2,3165,23.9,12240
2014,10,13,19,0.01,8.4,3143,23.7,12240
2014,10,13,20,0,8,2985,23.5,12240
2014,10,13,21,0,6.6,2841,23.4,12240
2014,10,13,22,0,7.5,2720,23.2,12240
2014,10,13,23,0,6,2693,23.1,12240
2014,10,13,24,0,5.6,2533,23,12240
2014,10,14,1,0,6.6,2343,23.1,12240
2014,10,14,2,0,7.9,2230,23,12240
2014,10,14,3,0,7.8,2209,22.8,12240
2014,10,14,4,0,7.3,2223,22.6,12240
2014,10,14,5,0,6.4,2242,22.6,12240
2014,10,14,6,0,6.2,2301,22.8,12240
2014,10,14,7,0.02,5.8,2416,22.8,12240
2014,10,14,8,0.31,6.6,2547,22.9,12240
2014,10,14,9,0.83,6.4,2722,23.2,12240
2014,10,14,10,0.9,5.8,2879,23.4,12240
2014,10,14,11,1.94,6.2,2874,24.8,12240
2014,10,14,12,1.87,6.7,2912,24.7,12240
2014,10,14,13,2.33,7.5,2781,24.3,12240
2014,10,14,14,2.06,6.8,2949,23.7,12240
2014,10,14,15,2.21,5.2,2979,24.3,12240
2014,10,14,16,1.64,6,2972,23.6,12240
2014,10,14,17,0.86,5.3,3023,23.4,12240
2014,10,14,18,0.26,5.2,3152,22.5,12240
2014,10,14,19,0.01,5.4,3130,22.3,12240
2014,10,14,20,0,3,3008,22.1,12240
2014,10,14,21,0,4,2877,22.5,12240
2014,10,14,22,0,3.7,2759,22.5,12240
2014,10,14,23,0,3.2,2719,22.5,12240
2014,10,14,24,0,3.9,2548,22.7,12240
2014,10,15,1,0,4.4,2360,22.6,12240
2014,10,15,2,0,5,2244,22.5,12240
2014,10,15,3,0,4.7,2213,22.3,12240
2014,10,15,4,0,4.9,2236,22.2,12240
2014,10,15,5,0,4.3,2268,22,12240
2014,10,15,6,0,4.8,2329,22,12240
2014,10,15,7,0.02,4.5,2430,22.1,12240
2014,10,15,8,0.37,5,2550,22.9,12240
2014,10,15,9,1.02,6.8,2719,23.6,12240
2014,10,15,10,1.65,5.7,2894,23.8,12240
2014,10,15,11,1.4,5.1,2937,24,12240
2014,10,15,12,1.35,5.2,2959,24.3,12240
2014,10,15,13,2.56,5.7,2828,25.3,12240
2014,10,15,14,2.09,4.9,2995,25.1,12240
2014,10,15,15,1.54,4.5,3012,24.7,12240
2014,10,15,16,0.83,5.2,3005,24.8,12240
2014,10,15,17,1.02,4.7,3036,24.3,12240
2014,10,15,18,0.27,4.6,3173,24,12240
2014,10,15,19,0.01,4.2,3153,23.5,12240
2014,10,15,20,0,3,3025,23.5,12240
2014,10,15,21,0,2.9,2878,23.3,12240
2014,10,15,22,0,3.9,2742,23.2,12240
2014,10,15,23,0,3.9,2689,23.2,12240
2014,10,15,24,0,3,2535,23,12240
2014,10,16,1,0,2.9,2354,22.7,12240
2014,10,16,2,0,3.4,2245,22.8,12240
2014,10,16,3,0,3.6,2218,22.7,12240
2014,10,16,4,0,3.4,2239,22.5,12240
2014,10,16,5,0,3.3,2250,22.6,12240
2014,10,16,6,0,2.9,2302,22.6,12240
2014,10,16,7,0.02,4,2455,22.9,12240
2014,10,16,8,0.37,4.5,2620,24.3,12240
2014,10,16,9,0.88,6.4,2831,24.9,12240
2014,10,16,10,1.34,5.8,3010,24.7,12240
2014,10,16,11,2.12,6,3037,25.5,12240
2014,10,16,12,2.98,5.6,3053,26.1,12240
2014,10,16,13,3.03,6.1,2876,26.4,12240
2014,10,16,14,2.6,5.3,3018,25.9,12240
2014,10,16,15,1.4,5.6,3018,25.5,12240
2014,10,16,16,1.41,6.5,3002,25.6,12240
2014,10,16,17,1.14,6.4,3084,25,12240
2014,10,16,18,0.25,5.6,3181,24.5,12240
2014,10,16,19,0,6.5,3135,24.5,12240
2014,10,16,20,0,5.5,3007,24.2,12240
2014,10,16,21,0,5.4,2876,24.4,12240
2014,10,16,22,0,6.4,2758,24.3,12240
2014,10,16,23,0,6.2,2728,23.9,12240
2014,10,16,24,0,6.4,2591,24,12240
2014,10,17,1,0,5.7,2420,23.9,12240
2014,10,17,2,0,6.4,2307,23.9,12240
2014,10,17,3,0,5.3,2276,24,12240
2014,10,17,4,0,5.5,2288,24,12240
2014,10,17,5,0,6,2287,23.9,12240
2014,10,17,6,0,6.6,2287,23.7,12240
2014,10,17,7,0.02,6.5,2324,23.6,12240
2014,10,17,8,0.33,6.7,2437,24,12240
2014,10,17,9,0.95,7.8,2660,24.7,12240
2014,10,17,10,1.81,7.3,2836,25.1,12240
2014,10,17,11,2.47,7.7,2848,25.3,12240
2014,10,17,12,2.93,6.5,2856,25.9,12240
2014,10,17,13,2.95,7.7,2787,25.9,12240
2014,10,17,14,2.87,7.4,2801,25.9,12240
2014,10,17,15,2.47,8.5,2808,25.7,12240
2014,10,17,16,1.84,7.9,2769,25.4,12240
2014,10,17,17,1.12,6.2,2803,24.9,12240
2014,10,17,18,0.36,6,2973,24.4,12240
2014,10,17,19,0.01,5.1,2987,24.1,12240
2014,10,17,20,0,5,2901,24.1,12240
2014,10,17,21,0,4.4,2802,23.8,12240
2014,10,17,22,0,3.4,2667,24.1,12240
2014,10,17,23,0,3.6,2557,23.9,12240
2014,10,17,24,0,3,2431,23.6,12240
2014,10,18,1,0,3.7,2270,23.9,12240
2014,10,18,2,0,4.7,2168,23.9,12240
2014,10,18,3,0,3.3,2132,23.5,12240
2014,10,18,4,0,2.9,2139,23.6,12240
2014,10,18,5,0,2.7,2142,23.3,12240
2014,10,18,6,0,2.6,2134,23,12240
2014,10,18,7,0.02,3,2121,23.2,12240
2014,10,18,8,0.45,3.8,2184,24.6,12240
2014,10,18,9,1.18,5,2282,25.5,12240
2014,10,18,10,1.9,4.9,2394,25.7,12240
2014,10,18,11,2.64,4.6,2464,26.6,12240
2014,10,18,12,2.29,4.9,2492,26,12240
2014,10,18,13,2.37,6.2,2483,26.6,12240
2014,10,18,14,2.7,6,2467,26.7,12240
2014,10,18,15,2.35,5.9,2487,26.6,12240
2014,10,18,16,1.66,5.9,2498,26.2,12240
2014,10,18,17,0.52,6.5,2558,25.4,12240
2014,10,18,18,0.12,6.6,2822,25.2,12240
2014,10,18,19,0,6.3,2879,25.1,12240
2014,10,18,20,0,6.9,2819,25.2,12240
2014,10,18,21,0,5.4,2717,25.1,12240
2014,10,18,22,0,4.9,2598,25.1,12240
2014,10,18,23,0,4.8,2476,25.1,12240
2014,10,18,24,0,5.3,2334,25,12240
2014,10,19,1,0,4.5,2186,24.6,12240
2014,10,19,2,0,4.8,2092,24.4,12240
2014,10,19,3,0,4.1,2079,24.3,12240
2014,10,19,4,0,3.9,2111,24.2,12240
2014,10,19,5,0,3.6,2132,24.1,12240
2014,10,19,6,0,3.8,2196,24.1,12240
2014,10,19,7,0.02,4.3,2315,24.3,12240
2014,10,19,8,0.46,4.2,2469,25.2,12240
2014,10,19,9,1.23,5.3,2676,25.8,12240
2014,10,19,10,1.99,5.9,2860,26.3,12240
2014,10,19,11,2.57,6.1,2910,27.1,12240
2014,10,19,12,2.58,4.9,2936,27.3,12240
2014,10,19,13,2.89,5,2814,27.4,12240
2014,10,19,14,2.13,6.1,2981,26.8,12240
2014,10,19,15,2.01,4.6,2992,27.7,12240
2014,10,19,16,1.49,4.8,2982,26.8,12240
2014,10,19,17,0.59,5.3,3029,26.2,12240
2014,10,19,18,0.13,4.3,3167,26.1,12240
2014,10,19,19,0,4.1,3143,26.1,12240
2014,10,19,20,0,5.1,3013,25.5,12240
2014,10,19,21,0,5.3,2878,25.6,12240
2014,10,19,22,0,4.9,2760,25.8,12240
2014,10,19,23,0,4,2715,25.6,12240
2014,10,19,24,0,3.9,2559,25.7,12240
2014,10,20,1,0,3.9,2383,25.7,12240
2014,10,20,2,0,4.1,2274,25.6,12240
2014,10,20,3,0,3.9,2245,25.5,12240
2014,10,20,4,0,3.9,2258,25.2,12240
2014,10,20,5,0,3.4,2289,25.2,12240
2014,10,20,6,0,3.5,2344,25,12240
2014,10,20,7,0.02,4.1,2431,25.3,12240
2014,10,20,8,0.6,4.5,2569,26.3,12240
2014,10,20,9,0.93,4.8,2760,26.8,12240
2014,10,20,10,1.33,4.9,2931,27.7,12240
2014,10,20,11,2.38,5.2,2967,28.5,12240
2014,10,20,12,2.19,5.7,2961,28.2,12240
2014,10,20,13,2.98,5.3,2847,29.3,12240
2014,10,20,14,1.92,5,3032,28.4,12240
2014,10,20,15,2.1,4.9,3040,28.8,12240
2014,10,20,16,1.75,4.6,3019,28.5,12240
2014,10,20,17,0.85,4.5,3078,26.9,12240
2014,10,20,18,0.32,4.5,3207,26.5,12240
2014,10,20,19,0,3.5,3169,25.9,12240
2014,10,20,20,0,3.7,3039,25.7,12240
2014,10,20,21,0,3.8,2902,25.6,12240
2014,10,20,22,0,3.1,2776,25.3,12240
2014,10,20,23,0,2.6,2718,25,12240
2014,10,20,24,0,3.3,2561,25.1,12240
2014,10,21,1,0,2.7,2378,24.8,12240
2014,10,21,2,0,2.5,2258,24.6,12240
2014,10,21,3,0,3.1,2226,24.5,12240
2014,10,21,4,0,2.9,2237,24.1,12240
2014,10,21,5,0,2.9,2266,23.9,12240
2014,10,21,6,0,2.8,2317,23.8,12240
2014,10,21,7,0.02,2.6,2418,24.1,12240
2014,10,21,8,0.46,3.9,2560,25.7,12240
2014,10,21,9,1.22,4.1,2758,26.7,12240
2014,10,21,10,1.94,4.5,2943,27.8,12240
2014,10,21,11,2.5,4.2,3009,28.3,12240
2014,10,21,12,2.84,3.4,2982,29,12240
2014,10,21,13,2.94,3.6,2791,29.2,12240
2014,10,21,14,2.78,3.6,2963,29.2,12240
2014,10,21,15,2.38,3.6,2967,29.3,12240
2014,10,21,16,1.79,3.4,2952,28.4,12240
2014,10,21,17,1.06,3,3030,27.8,12240
2014,10,21,18,0.3,1.7,3168,26.4,12240
2014,10,21,19,0,2.4,3127,25.7,12240
2014,10,21,20,0,1.8,3013,25.7,12240
2014,10,21,21,0,1.7,2882,25.8,12240
2014,10,21,22,0,2.3,2765,25.4,12240
2014,10,21,23,0,2.6,2698,25.1,12240
2014,10,21,24,0,2.9,2546,25.2,12240
2014,10,22,1,0,2.4,2363,25.4,12240
2014,10,22,2,0,1.7,2255,25.5,12240
2014,10,22,3,0,1.3,2232,25.4,12240
2014,10,22,4,0,1.2,2251,25.3,12240
2014,10,22,5,0,1.6,2283,25.1,12240
2014,10,22,6,0,1.2,2347,25.3,12240
2014,10,22,7,0.01,1.2,2447,25.2,12240
2014,10,22,8,0.43,0.7,2561,26.5,12240
2014,10,22,9,0.68,5.7,2749,24.6,12240
2014,10,22,10,0.69,5.1,2926,24.7,12240
2014,10,22,11,0.61,4.5,2949,25.6,12240
2014,10,22,12,0.71,4.9,2952,25.4,12240
2014,10,22,13,0.63,5.7,2814,26,12240
2014,10,22,14,1.08,6.2,2954,26.4,12240
2014,10,22,15,0.75,7.2,2972,25.5,12240
2014,10,22,16,0.58,6.7,2967,25.1,12240
2014,10,22,17,0.38,7.7,3065,25,12240
2014,10,22,18,0.04,6.6,3199,24.6,12240
2014,10,22,19,0,7.1,3156,24.2,12240
2014,10,22,20,0,7.8,3026,24.1,12240
2014,10,22,21,0,6.5,2894,24,12240
2014,10,22,22,0,6.3,2777,23.9,12240
2014,10,22,23,0,5.8,2731,23.6,12240
2014,10,22,24,0,6.5,2582,23.2,12240
2014,10,23,1,0,5.5,2411,23.2,12240
2014,10,23,2,0,4.8,2290,23.1,12240
2014,10,23,3,0,4.4,2263,23,12240
2014,10,23,4,0,5,2285,23.2,12240
2014,10,23,5,0,4.6,2309,23.2,12240
2014,10,23,6,0,4.1,2370,23.3,12240
2014,10,23,7,0.02,5.2,2486,23.6,12240
2014,10,23,8,0.39,4.2,2625,24.5,12240
2014,10,23,9,1.08,6.2,2807,25.2,12240
2014,10,23,10,1.93,5.7,2922,26,12240
2014,10,23,11,2.16,5.4,2961,26,12240
2014,10,23,12,2.66,6.9,2955,26.7,12240
2014,10,23,13,2.62,6.6,2787,26.6,12240
2014,10,23,14,2.75,6.5,2964,26.7,12240
2014,10,23,15,2.19,6.1,2964,26.5,12240
2014,10,23,16,1.12,6.2,2959,25.6,12240
2014,10,23,17,0.7,6.6,3051,25.3,12240
2014,10,23,18,0.27,6.3,3150,24.8,12240
2014,10,23,19,0,6.1,3095,24.8,12240
2014,10,23,20,0,5.4,2973,24.7,12240
2014,10,23,21,0,4.9,2849,24.3,12240
2014,10,23,22,0,4.8,2732,24.2,12240
2014,10,23,23,0,4.2,2703,24.1,12240
2014,10,23,24,0,3.6,2559,23.9,12240
2014,10,24,1,0,4.5,2372,23.9,12240
2014,10,24,2,0,3.5,2250,23.6,12240
2014,10,24,3,0,3.6,2226,23.4,12240
2014,10,24,4,0,3.5,2230,23.4,12240
2014,10,24,5,0,3.8,2236,23.2,12240
2014,10,24,6,0,3.2,2249,23,12240
2014,10,24,7,0.02,3.8,2247,23.3,12240
2014,10,24,8,0.39,4.6,2327,24.3,12240
2014,10,24,9,1.16,5.1,2466,25.1,12240
2014,10,24,10,1.89,6.1,2613,25.8,12240
2014,10,24,11,2.46,5.1,2648,26.4,12240
2014,10,24,12,2.79,5.2,2670,26,12240
2014,10,24,13,2.86,6,2617,26.5,12240
2014,10,24,14,2.69,5.3,2685,26.6,12240
2014,10,24,15,2.31,5.5,2660,25.9,12240
2014,10,24,16,1.71,4.6,2658,25.9,12240
2014,10,24,17,0.91,5.2,2724,25.2,12240
2014,10,24,18,0.27,4.3,2933,24.7,12240
2014,10,24,19,0,4.2,2928,24.7,12240
2014,10,24,20,0,3.6,2858,24.6,12240
2014,10,24,21,0,3.5,2754,24.4,12240
2014,10,24,22,0,2.7,2632,24.3,12240
2014,10,24,23,0,3,2510,24.2,12240
2014,10,24,24,0,2.8,2381,24.2,12240
2014,10,25,1,0,1.9,2213,23.9,12240
2014,10,25,2,0,2.1,2100,23.5,12240
2014,10,25,3,0,1.8,2084,23.4,12240
2014,10,25,4,0,1.8,2096,23,12240
2014,10,25,5,0,1.6,2101,22.9,12240
2014,10,25,6,0,1.7,2107,22.6,12240
2014,10,25,7,0.01,1.1,2096,22.4,12240
2014,10,25,8,0.38,1.5,2146,24,12240
2014,10,25,9,0.83,3.2,2251,25.1,12240
2014,10,25,10,1.34,3.1,2338,25.8,12240
2014,10,25,11,2.22,3.2,2349,26.2,12240
2014,10,25,12,1.74,3.3,2363,26.1,12240
2014,10,25,13,2.43,3.3,2367,26.9,12240
2014,10,25,14,1.92,3.6,2371,26.1,12240
2014,10,25,15,1.86,3.5,2375,27,12240
2014,10,25,16,1.46,3,2396,26.6,12240
2014,10,25,17,0.59,4.1,2500,25.8,12240
2014,10,25,18,0.13,2.9,2786,25.5,12240
2014,10,25,19,0,2.9,2831,25.4,12240
2014,10,25,20,0,2.7,2798,25.5,12240
2014,10,25,21,0,2.6,2726,25.4,12240
2014,10,25,22,0,2.3,2600,25.3,12240
2014,10,25,23,0,2.6,2464,25.1,12240
2014,10,25,24,0,2.2,2328,24.7,12240
2014,10,26,1,0,2.4,2182,24.6,12240
2014,10,26,2,0,1.9,2100,24.3,12240
2014,10,26,3,0,1.4,2093,24.2,12240
2014,10,26,4,0,1.3,2128,24.2,12240
2014,10,26,5,0,1.8,2171,24.1,12240
2014,10,26,6,0,1.5,2269,24,12240
2014,10,26,7,0.01,1.9,2419,24.1,12240
2014,10,26,8,0.34,1.3,2540,24.9,12240
2014,10,26,9,1,2.1,2700,26.1,12240
2014,10,26,10,1.92,1,2831,27.5,12240
2014,10,26,11,1.28,2.6,2848,27.6,12240
2014,10,26,12,0.83,2,2858,26.7,12240
2014,10,26,13,0.85,1.7,2712,26.9,12240
2014,10,26,14,0.96,1.8,2888,26.9,12240
2014,10,26,15,0.9,1.2,2901,26.9,12240
2014,10,26,16,0.52,1.2,2907,26.1,12240
2014,10,26,17,0.36,2.3,2997,26.1,12240
2014,10,26,18,0.12,1.6,3159,25.8,12240
